1,60.14149981501958,4,11
2,60.14149981501958,4,11
3,60.14149981501958,4,11
4,60.8276253029822,4,12
5,61.554853586049575,5,12
6,61.554853586049575,5,12
7,61.554853586049575,5,12
8,60.876925020897694,5,11
9,61.554853586049575,5,12
10,61.554853586049575,5,12
11,61.554853586049575,5,12
12,62.289646009589745,6,12
13,61.554853586049575,5,12
14,63.0317380372777,7,12
15,64.4437739428721,8,13
16,65.29931086925804,10,12
17,66.70832032063167,11,13
18,67.47592163134935,12,13
19,69.02897942168927,14,13
20,70.0,16,12
21,73.81734213584231,20,13
22,76.27581530209953,23,13
23,78.23042886243178,26,12
24,81.6333265278342,30,12
25,82.49242389456137,31,12
26,81.30190649671138,29,13
27,76.84399781375251,23,14
28,74.41102068914255,16,19
29,72.18032973047436,9,23
30,72.42237223399962,2,29
31,76.15773105863909,0,36
32,77.38862965578342,0,40
33,79.84985911070852,0,44
34,83.81527307120105,0,49
35,87.93179174792243,0,54
36,93.40770846134703,0,60
37,98.95453501482385,0,66
38,103.58571330062848,0,71
39,109.23827168167757,0,77
40,115.12167476196652,0,83
41,121.01652779682617,0,89
42,128.08200498118384,0,96
43,134.34656675925888,0,102
44,141.41074923781431,0,109
45,148.47558721890948,0,116
46,150.2664300500947,0,118
47,151.00993344810135,0,118
48,142.97202523570826,0,110
49,134.39121995130486,0,101
50,122.723265927859,0,89
51,113.05308487608819,0,79
52,103.4456378974,0,69
53,98.03060746521976,0,63
54,93.30058949438637,0,58
55,87.66413177577246,0,52
56,82.85529554590944,0,46
57,74.68600939935136,0,37
58,69.35416353759881,0,31
59,65.0,0,26
60,59.07622195096772,0,19
61,53.41348144429457,0,12
62,48.104053883222775,0,5
74,39.408120990476064,0,2
75,41.340053217188775,0,5
76,42.941821107167776,0,8
77,42.04759208325728,0,8
78,38.07886552931954,0,5
79,33.61547262794322,0,1
89,38.3275357934736,0,8
90,39.20459156782532,0,9
91,43.18564576337837,0,13
92,48.25971404805462,0,18
93,50.24937810560445,0,20
94,53.08483775994799,0,23
95,53.08483775994799,0,23
96,49.040799340956916,0,19
97,44.10215414239989,0,14
98,38.2099463490856,0,8
129,44.27188724235731,0,0
130,49.64876634922564,0,0
185,215.52262062252305,0,185
186,213.67732682715777,0,183
187,211.53250341259616,0,181
188,207.54276667713572,0,177
189,216.52020690919358,0,186
190,208.54016399725018,0,178
191,206.6204249342257,0,176
192,208.61447696648477,0,178
193,201.5589243868899,0,171
194,185.60711193270586,0,155
195,173.738308959193,0,143
196,157.45793088949188,0,127
197,135.83077707206124,0,105
198,113.0,0,82
199,96.88137075826292,0,65
200,81.25269226308751,0,49
201,65.5133574166368,0,34
202,47.43416490252569,0,15
203,41.48493702538308,0,10
204,37.94733192202055,0,6
212,33.24154027718932,0,2
213,37.8549864614954,0,7
214,42.95346318982906,0,12
215,42.7551166528639,0,12
216,41.593268686170845,0,11
217,41.593268686170845,0,11
218,36.345563690772494,0,6
234,31.016124838541646,0,1
235,32.0624390837628,0,2
236,33.06055050963308,0,3
272,39.395431207184416,0,6
273,59.93329625508679,0,24
274,75.39230729988306,0,40
275,89.49301648732151,0,55
276,107.44766167767449,0,74
277,119.10079764636339,0,86
278,130.8166656049603,0,98
279,145.34441853748632,0,113
280,157.83535725559088,0,126
281,168.71573726241425,0,137
282,179.7470444819608,0,148
283,181.72781845386248,0,150
284,179.7470444819608,0,148
285,172.6759971738979,0,141
286,165.74679484080528,0,134
287,155.7080601638849,0,124
288,144.01388821915754,0,112
289,133.00375934536586,0,101
290,121.2023102090055,0,89
291,111.19802156513397,0,79
292,104.34557968596465,0,72
293,100.66280345788111,0,68
294,95.56673061269805,0,63
295,89.98888820293314,0,57
296,80.36168241145776,0,47
297,70.83784299369935,0,37
298,59.61543424315552,0,25
299,49.64876634922564,0,14
300,38.600518131237564,0,1
307,42.20189569201838,0,4
308,48.54894437575342,0,11
309,50.24937810560445,0,13
310,50.24937810560445,0,13
311,49.09175083453431,0,11
312,48.25971404805462,0,10
313,47.43416490252569,0,9
314,46.400431032480725,0,7
315,46.400431032480725,0,7
316,44.82186966202994,0,5
317,44.82186966202994,0,5
318,43.41658669218482,0,4
319,41.10960958218893,0,1
380,213.4689672996991,0,182
381,212.8497122384712,0,182
382,222.81157959136684,0,192
383,214.5250568115529,0,184
384,217.51781536232843,0,187
385,218.38727069131113,0,188
386,221.5784285529618,0,191
387,219.44703233354514,0,189
388,218.44907873461037,0,188
389,219.27608168699112,0,189
390,222.27235545609355,0,192
391,219.32852071721086,0,189
392,218.1857007230309,0,188
393,219.5130975591206,0,189
394,219.27608168699112,0,189
395,210.08569680013915,0,180
396,195.20758181996928,0,165
397,179.02513789968157,0,149
398,158.15498727514097,0,128
399,142.42541907960108,0,112
400,123.01625908797584,0,93
401,106.07544484940895,0,76
402,91.0494371207203,0,61
403,70.71067811865476,0,40
404,52.46903848937962,0,22
405,41.773197148410844,0,11
413,35.510561809129406,0,5
414,44.28317965096906,0,14
415,52.15361924162119,0,22
416,58.215118311311535,0,28
417,63.12685640834652,0,33
418,62.12889826803627,0,32
419,60.07495318350236,0,30
420,52.08646657242167,0,22
421,42.190046219457976,0,12
422,33.06055050963308,0,3
